1200	0.010478572
1199.5	0.009049733
1199	0.009239746
1198.5	0.009165507
1198	0.009305663
1197.5	0.010237392
1197	0.01006791
1196.5	0.010302861
1196	0.008959068
1195.5	0.00909289
1195	0.008561848
1194.5	0.009333385
1194	0.010392068
1193.5	0.009362712
1193	0.008390811
1192.5	0.008637009
1192	0.009063848
1191.5	0.009142369
1191	0.00860511
1190.5	0.008383986
1190	0.00828541
1189.5	0.008542318
1189	0.008534404
1188.5	0.009332643
1188	0.008239473
1187.5	0.009311453
1187	0.009517347
1186.5	0.008620176
1186	0.008443467
1185.5	0.007799607
1185	0.008620998
1184.5	0.008970391
1184	0.008822952
1183.5	0.009660006
1183	0.010268256
1182.5	0.011304808
1182	0.009874064
1181.5	0.010097168
1181	0.010640181
1180.5	0.010182977
1180	0.01149996
1179.5	0.009811758
1179	0.010670878
1178.5	0.011128608
1178	0.011113966
1177.5	0.011851603
1177	0.009572821
1176.5	0.011286294
1176	0.009206116
1175.5	0.009680192
1175	0.008384785
1174.5	0.009221196
1174	0.009215129
1173.5	0.01020823
1173	0.010852442
1172.5	0.00864373
1172	0.009442897
1171.5	0.008150356
1171	0.008161135
1170.5	0.009881834
1170	0.009698009
1169.5	0.009003969
1169	0.009933426
1168.5	0.009251893
1168	0.008964484
1167.5	0.010412199
1167	0.00936045
1166.5	0.009194286
1166	0.012006286
1165.5	0.011245308
1165	0.011202096
1164.5	0.011769907
1164	0.013226925
1163.5	0.011620142
1163	0.012969797
1162.5	0.012857552
1162	0.013144875
1161.5	0.013136732
1161	0.012138989
1160.5	0.012779492
1160	0.012039858
1159.5	0.012639866
1159	0.010419709
1158.5	0.010752978
1158	0.00983429
1157.5	0.010906205
1157	0.009310699
1156.5	0.007930257
1156	0.009034635
1155.5	0.007184442
1155	0.006501621
1154.5	0.007785507
1154	0.006742202
1153.5	0.00669738
1153	0.005528525
1152.5	0.005650193
1152	0.006289642
1151.5	0.006026619
1151	0.006677581
1150.5	0.0049279
1150	0.00731915
1149.5	0.006029654
1149	0.005197539
1148.5	0.006784689
1148	0.005274307
1147.5	0.006467714
1147	0.007087912
1146.5	0.007068584
1146	0.008936128
1145.5	0.007605492
1145	0.009770517
1144.5	0.009211126
1144	0.008831287
1143.5	0.009975282
1143	0.010113643
1142.5	0.010826009
1142	0.010674053
1141.5	0.009603113
1141	0.010972907
1140.5	0.010433118
1140	0.009431507
1139.5	0.009062356
1139	0.00938076
1138.5	0.00739305
1138	0.007493143
1137.5	0.007766364
1137	0.006499014
1136.5	0.005796502
1136	0.00609921
1135.5	0.006430943
1135	0.006768967
1134.5	0.006418041
1134	0.005240204
1133.5	0.005092035
1133	0.004969657
1132.5	0.005930941
1132	0.006592863
1131.5	0.005182159
1131	0.005557828
1130.5	0.005816157
1130	0.005286703
1129.5	0.004564458
1129	0.005993
1128.5	0.006262443
1128	0.005940043
1127.5	0.006714762
1127	0.006621572
1126.5	0.007064238
1126	0.006869747
1125.5	0.008519771
1125	0.0092552
1124.5	0.009014959
1124	0.009830014
1123.5	0.011064465
1123	0.009881157
1122.5	0.010933737
1122	0.010592939
1121.5	0.010140184
1121	0.00952563
1120.5	0.009467076
1120	0.008909728
1119.5	0.008221172
1119	0.008455662
1118.5	0.00820805
1118	0.006890149
1117.5	0.006312806
1117	0.007067025
1116.5	0.006389762
1116	0.005908632
1115.5	0.006227963
1115	0.005376465
1114.5	0.007574983
1114	0.006938752
1113.5	0.006632771
1113	0.007779394
1112.5	0.007603006
1112	0.007682039
1111.5	0.008953538
1111	0.008761829
1110.5	0.007985553
1110	0.008927131
1109.5	0.010881715
1109	0.011422667
1108.5	0.012287133
1108	0.013401687
1107.5	0.014308398
1107	0.014972966
1106.5	0.013626633
1106	0.013088461
1105.5	0.012761324
1105	0.010953606
1104.5	0.009242168
1104	0.008805154
1103.5	0.008031419
1103	0.006163225
1102.5	0.00595648
1102	0.006327973
1101.5	0.005719797
1101	0.005169884
1100.5	0.004237697
1100	0.003924626
1099.5	0.002817044
1099	0.003077897
1098.5	0.003351684
1098	0.003262038
1097.5	0.003103299
1097	0.002696603
1096.5	0.00204302
1096	0.003291811
1095.5	0.002933703
1095	0.002474064
1094.5	0.001855299
1094	0.001645381
1093.5	0.001608866
1093	0.002068849
1092.5	0.002432815
1092	0.00161806
1091.5	0.000738098
1091	0.002269733
1090.5	0.001275522
1090	0.000285182
1089.5	0.001337577
1089	0.000908587
1088.5	0.000441065
1088	0.001675302
1087.5	0.001020939
1087	0.000564045
1086.5	0.001748767
1086	0.000745619
1085.5	7.17877E-05
1085	-0.000167497
1084.5	0.000444123
1084	0.000987035
1083.5	0.001675007
1083	0.001647647
1082.5	0.001250627
1082	0.000379426
1081.5	0.002369068
1081	0.000414959
1080.5	0.001271944
1080	0.000794965
1079.5	0.001600055
1079	0.00064742
1078.5	0.000624756
1078	0.001477851
1077.5	0.000763133
1077	0.000955461
1076.5	0.001119776
1076	4.16432E-05
1075.5	0.001043265
1075	0.001226295
1074.5	0.000189029
1074	0.00033394
1073.5	0.00164704
1073	0.000376916
1072.5	-2.26306E-05
1072	0.001108856
1071.5	0.001250242
1071	0.001235895
1070.5	0.000850959
1070	0.001572007
1069.5	0.000748687
1069	0.001818989
1068.5	0.000854074
1068	0.002904366
1067.5	0.002329496
1067	0.000439089
1066.5	0.001314471
1066	0.002038045
1065.5	0.001764281
1065	0.001889383
1064.5	0.00063339
1064	0.001104661
1063.5	0.001564753
1063	0.000462582
1062.5	0.001026404
1062	0.001192666
1061.5	0.000356995
1061	0.000296062
1060.5	-6.66371E-05
1060	-0.000892057
1059.5	0.000829586
1059	0.001951401
1058.5	0.001587522
1058	0.000850882
1057.5	0.000746095
1057	0.000453896
1056.5	0.000854169
1056	0.000204185
1055.5	0.001917835
1055	0.001213356
1054.5	0.00110497
1054	0.000673023
1053.5	0.00036274
1053	0.000887898
1052.5	0.000614833
1052	0.001130677
1051.5	0.00127842
1051	0.001480231
1050.5	0.001043194
1050	0.00139455
1049.5	0.001487815
1049	0.001884172
1048.5	0.001543094
1048	0.001611558
1047.5	0.001021992
1047	0.002137819
1046.5	0.003477353
1046	0.002650465
1045.5	0.002871079
1045	0.002808623
1044.5	0.003908598
1044	0.003711919
1043.5	0.002390465
1043	0.00226604
1042.5	0.001440932
1042	0.00163124
1041.5	0.001023825
1041	0.000211795
1040.5	0.001290051
1040	0.001363301
1039.5	-7.57297E-05
1039	0.003299135
1038.5	0.001417215
1038	0.0009266
1037.5	0.001071976
1037	0.001062403
1036.5	0.001160731
1036	0.000789991
1035.5	0.002143947
1035	0.001553793
1034.5	0.001432826
1034	0.000209324
1033.5	0.000275546
1033	0.001367783
1032.5	0.001293287
1032	0.001395022
1031.5	0.00097359
1031	0.00072752
1030.5	0.002733796
1030	0.001596612
1029.5	0.002686711
1029	0.003628275
1028.5	0.002976039
1028	0.006089273
1027.5	0.007068739
1027	0.008638385
1026.5	0.010246335
1026	0.01172231
1025.5	0.013134572
1025	0.012490433
1024.5	0.013122267
1024	0.012447282
1023.5	0.011285799
1023	0.011848317
1022.5	0.00970913
1022	0.01024384
1021.5	0.00967236
1021	0.008680192
1020.5	0.007246753
1020	0.007367517
1019.5	0.007199402
1019	0.007084053
1018.5	0.005109505
1018	0.005654124
1017.5	0.005926304
1017	0.005714826
1016.5	0.005494277
1016	0.004011081
1015.5	0.003674143
1015	0.004955463
1014.5	0.004307871
1014	0.003080032
1013.5	0.004036059
1013	0.003963385
1012.5	0.001703528
1012	0.002325312
1011.5	0.001207989
1011	0.003110262
1010.5	0.002725276
1010	0.001435266
1009.5	0.002417136
1009	0.001998836
1008.5	0.002761951
1008	0.002219404
1007.5	0.001630463
1007	0.002570645
1006.5	0.003416235
1006	0.00164426
1005.5	0.003600361
1005	0.002963788
1004.5	0.003050838
1004	0.004720604
1003.5	0.004032795
1003	0.0045714
1002.5	0.003575317
1002	0.005344437
1001.5	0.005679014
1001	0.004621337
1000.5	0.004749224
1000	0.006007896
999.5	0.005718711
999	0.003895594
998.5	0.004377976
998	0.004940383
997.5	0.003565178
997	0.002910998
996.5	0.004177965
996	0.003410642
995.5	0.002280611
995	0.002536911
994.5	0.003236766
994	0.003509256
993.5	0.002992106
993	0.00333395
992.5	0.002910692
992	0.003464514
991.5	0.004765402
991	0.003940708
990.5	0.003351062
990	0.00456622
989.5	0.003330749
989	0.004339788
988.5	0.006045744
988	0.005328184
987.5	0.005806535
987	0.007463811
986.5	0.006103821
986	0.006465338
985.5	0.007788766
985	0.007759868
984.5	0.00691881
984	0.007861957
983.5	0.005804801
983	0.006447342
982.5	0.005795755
982	0.005703609
981.5	0.005381469
