1200	0.053190015
1199.5	0.04925159
1199	0.043932438
1198.5	0.039652064
1198	0.032531202
1197.5	0.02692331
1197	0.024331581
1196.5	0.019091433
1196	0.016630322
1195.5	0.014005147
1195	0.012356511
1194.5	0.011782956
1194	0.009019961
1193.5	0.010236055
1193	0.009298717
1192.5	0.007438628
1192	0.00735615
1191.5	0.007115532
1191	0.006416928
1190.5	0.005621361
1190	0.003587453
1189.5	0.005432657
1189	0.003778945
1188.5	0.005323295
1188	0.002877087
1187.5	0.003442919
1187	0.003772474
1186.5	0.003701603
1186	0.004210727
1185.5	0.004452285
1185	0.003644305
1184.5	0.004190059
1184	0.005114886
1183.5	0.004831145
1183	0.004395862
1182.5	0.004638146
1182	0.004027539
1181.5	0.004543632
1181	0.004402288
1180.5	0.004844119
1180	0.006034222
1179.5	0.005710178
1179	0.005397202
1178.5	0.005980826
1178	0.007115939
1177.5	0.006402958
1177	0.007824079
1176.5	0.007168469
1176	0.008629151
1175.5	0.00916991
1175	0.009302168
1174.5	0.009624254
1174	0.011187927
1173.5	0.01109967
1173	0.011070794
1172.5	0.011645112
1172	0.010102068
1171.5	0.01231314
1171	0.011728954
1170.5	0.011751908
1170	0.010799954
1169.5	0.010127414
1169	0.010357236
1168.5	0.010261994
1168	0.008150704
1167.5	0.009576442
1167	0.008625364
1166.5	0.007097944
1166	0.00699987
1165.5	0.007842513
1165	0.007131405
1164.5	0.007150864
1164	0.006965779
1163.5	0.005520489
1163	0.006906253
1162.5	0.005960873
1162	0.006192694
1161.5	0.005859944
1161	0.005033168
1160.5	0.006579283
1160	0.006500244
1159.5	0.007438567
1159	0.006981942
1158.5	0.006807943
1158	0.006189572
1157.5	0.007454275
1157	0.00730188
1156.5	0.007808979
1156	0.007836613
1155.5	0.007548973
1155	0.008681733
1154.5	0.008411461
1154	0.00949192
1153.5	0.008060035
1153	0.00997638
1152.5	0.009785404
1152	0.009304545
1151.5	0.010466415
1151	0.010927932
1150.5	0.010396149
1150	0.01107513
1149.5	0.010253102
1149	0.009049274
1148.5	0.009781601
1148	0.009313642
1147.5	0.010400759
1147	0.009371698
1146.5	0.008179097
1146	0.00775679
1145.5	0.00763569
1145	0.007835601
1144.5	0.007095999
1144	0.00678204
1143.5	0.00791288
1143	0.006962859
1142.5	0.006033632
1142	0.006607294
1141.5	0.006688418
1141	0.00595051
1140.5	0.005766105
1140	0.005808688
1139.5	0.006660288
