610.0	3.02435180733382e-03
610.2	3.72407814316196e-03
610.4	4.6053201807621e-03
610.6	5.72072684092728e-03
610.8	7.13996845695569e-03
611.0	8.9558435986197e-03
611.2	00.011292800419874
611.4	00.0143189125236757
611.6	00.0182628271310806
611.8	00.0234379058330876
612.0	00.0302768025238778
612.2	00.039381164573811
612.4	00.0515930972987416
612.6	00.0680978385232493
612.8	00.090569601836797
613.0	00.121374123537596
613.2	00.163837843266709
613.4	00.222576060671511
613.6	00.303824793518868
613.8	00.415624085956194
614.0	00.567559881835667
614.2	00.76968795427565
614.4	01.03047747682041
614.6	01.35428336376261
614.8	01.73958807600458
615.0	02.17916929223906
615.2	02.66225546841119
615.4	03.17749242912689
615.6	03.71524153949082
615.8	04.26853370819903
616.0	04.8329442666686
616.2	05.40597634705614
616.4	05.98638325878335
616.6	06.57362046953969
616.8	07.16746088202142
617.0	07.76775012665809
617.2	08.3742664686341
617.4	08.98665448489381
617.6	09.60440943689159
617.8	10.2268956767425
618.0	10.8533868864555
618.2	11.483119169918
618.4	12.115350598238
618.6	12.7494221616451
618.8	13.3848194847466
619.0	14.0212362721536
619.2	14.6586431470601
619.4	15.2973685536056
619.6	15.9382015299206
619.8	16.582529518928
620.0	17.2325277903827
620.2	17.891419372699
620.4	18.5638227193802
620.6	19.256192482839
620.8	19.9773209096768
621.0	20.738787537885
621.2	21.5551044767001
621.4	22.4431304981584
621.6	23.4202594525115
621.8	24.5012055556705
622.0	25.6940936932872
622.2	26.9975793705021
622.4	28.4007518219132
622.6	29.886064534468
622.8	31.4337025139983
623.0	33.0253156484563
623.2	34.6460358548511
623.4	36.2848988979271
623.6	37.9343363569333
623.8	39.5893495485704
624.0	41.2467186853599
624.2	42.9043825448996
624.4	44.5610036842682
624.6	46.2156901130312
624.8	47.8678270417901
625.0	49.5169811730193
625.2	51.1628491191118
625.4	52.8052299225485
625.6	54.4440088222966
625.8	56.0791447389068
626.0	57.7106576306953
626.2	59.3386135902078
626.4	60.9631069431587
626.6	62.5842450547296
626.8	64.202131580461
627.0	65.816849649904
627.2	67.4284461478255
627.4	69.0369171627023
627.6	70.6421941928732
627.8	72.2441301666559
628.0	73.8424837097967
628.2	75.4369005342804
628.4	77.0268898547788
628.6	78.611781704012
628.8	80.1906685108265
629.0	81.7623207353742
629.2	83.3250624645576
629.4	84.8765884347246
629.6	86.4136961107816
629.8	87.931896527273
630.0	89.4248575977839
630.2	90.8836299433133
630.4	92.2956291393497
630.6	93.6434493716828
630.8	94.903816276139
631.0	96.0474775769512
631.2	97.0414728264823
631.4	97.8553640296446
631.6	98.4712352413915
631.8	98.8931167339694
632.0	99.1487645618627
632.2	99.2810265802278
632.4	99.3344465976022
632.6	99.3452672840728
632.8	99.3380070965976
633.0	99.3267443522102
633.2	99.3181245243229
633.4	99.3142482201526
633.6	99.3148092326355
633.8	99.3184752623325
634.0	99.3236951445712
634.2	99.3291208096223
634.4	99.333786247701
634.6	99.3371404264531
634.8	99.338998193338
635.0	99.3394514366691
635.2	99.338768426082
635.4	99.3372992817184
635.6	99.335398150045
635.8	99.3333670518342
636.0	99.3314221845677
636.2	99.3296805648413
636.4	99.328163153118
636.6	99.3268098291842
636.8	99.3255015424972
637.0	99.3240854308673
637.2	99.3223994597273
637.4	99.3202940199044
637.6	99.3176488150629
637.8	99.3143841912093
638.0	99.3104667622394
638.2	99.3059097434979
638.4	99.3007688104426
638.6	99.2951345460718
638.8	99.2891226703335
639.0	99.2828632409708
639.2	99.2764899210115
639.4	99.2701302462699
639.6	99.2638976198065
639.8	99.2578855321679
640.0	99.2521642743927
640.2	99.2467802088854
640.4	99.2417574624275
640.6	99.2371015422369
640.8	99.2328045449124
641.0	99.2288513396959
641.2	99.225226034247
641.4	99.2219180267839
641.6	99.2189269782904
641.8	99.2162661253332
642.0	99.2139634956121
642.2	99.2120607747633
642.4	99.2106097864173
642.6	99.2096667955349
642.8	99.2092850534396
643.0	99.2095061815255
643.2	99.2103511354827
643.4	99.211811572169
643.6	99.213842458093
643.8	99.2163567125659
644.0	99.2192225743293
644.2	99.2222642274756
644.4	99.2252660174508
644.6	99.227980319578
644.8	99.2301389211886
645.0	99.2314674575631
645.2	99.2317021602291
645.4	99.2306079204309
645.6	99.2279964596073
645.8	99.2237432643086
646.0	99.2178019102469
646.2	99.2102144893964
646.4	99.2011170660188
646.6	99.1907393681606
646.8	99.1793983715394
647.0	99.1674858671962
647.2	99.1554505480544
647.4	99.1437755603679
647.6	99.1329528010672
647.8	99.12345548231
648.0	99.1157106218307
648.2	99.1100731533631
648.4	99.1068032993081
648.6	99.1060487103298
648.8	99.1078326383205
649.0	99.1120491390818
649.2	99.1184659316102
649.4	99.1267350969568
649.6	99.1364112901745
649.8	99.1469765851106
650.0	99.1578705149243
650.2	99.168523361043
650.4	99.1783903650038
650.6	99.1869844141788
650.8	99.193904643881
651.0	99.1988587455337
651.2	99.2016772675415
651.4	99.2023188511937
651.6	99.2008661039262
651.8	99.1975125921877
652.0	99.1925421647037
652.2	99.1863024320132
652.4	99.1791746852257
652.6	99.1715428545879
652.8	99.1637641477186
653.0	99.1561438429296
653.2	99.1489163450042
653.4	99.1422340120147
653.6	99.1361644829697
653.8	99.1306963491158
654.0	99.1257521202576
654.2	99.1212066709576
654.4	99.1169088170271
654.6	99.1127033951424
654.8	99.1084514530879
655.0	99.1040465505181
655.2	99.0994258347618
655.4	99.0945753049397
655.6	99.0895293497384
655.8	99.0843651208011
656.0	99.0791925109455
656.2	99.0741404382832
656.4	99.06933992387
656.6	99.0649043832696
656.8	99.060907642232
657.0	99.0573614016038
657.2	99.0541962452051
657.4	99.0512539892931
657.6	99.0483035853873
657.8	99.0450959360477
658.0	99.0414710554163
658.2	99.0375179201026
658.4	99.0337535842104
658.6	99.0312157423207
658.8	99.0312117365984
659.0	99.0341609124227
659.2	99.0364967309833
659.4	99.0247653417673
659.6	98.9702474053983
659.8	98.8359738727728
660.0	98.5967434061237
660.2	98.2502963162896
660.4	97.8182032029743
660.6	97.3297349741852
660.8	96.807740474457
661.0	96.2658308861592
661.2	95.7116708448772
661.4	95.1492355804944
