475	-0.121567562	-0.137328401
474.980011	0.088753171	0.073792405
474.9599915	0.005881869	0.038186908
474.9400024	0.049314566	0.014811706
474.9200134	0.01263242	0.039416403
474.8999939	-0.038278349	-0.054441094
474.8800049	-0.026993956	0.056589708
474.8599854	-0.028822999	-0.007554926
474.8399963	-0.069205604	-0.051010162
474.8200073	-0.049252562	-0.085350923
474.7999878	0.057395495	-0.057099991
474.7799988	0.039869752	-0.011933809
474.7600098	0.009873736	-0.147310138
474.7399902	-0.019414607	-0.120363861
474.7200012	0.003688572	-0.045044083
474.7000122	-0.056222368	-0.080617547
474.6799927	-0.010543471	-0.115693644
474.6600037	0.02408156	-0.017841883
474.6400146	-0.099062592	-0.044752851
474.6199951	0.11030104	-0.042128753
474.6000061	-0.133188173	-0.072151341
474.5799866	-0.020615267	-0.060139563
474.5599976	0.145463079	0.024809973
474.5400085	0.03654553	-0.013623692
474.519989	-0.083706751	-0.049611509
474.5	-0.116435029	-0.136998907
474.480011	0.03412541	-0.00450853
474.4599915	-0.077267557	-0.132147983
474.4400024	0.046807177	-0.012447677
474.4200134	0.085114226	0.010799104
474.3999939	0.073281236	0.029356582
474.3800049	0.114902839	0.079340495
474.3599854	-0.003625201	-0.079107337
474.3399963	0.01371045	0.006675882
474.3200073	0.009698256	0.015082684
474.2999878	-0.00904155	-0.026070554
474.2799988	-0.073086724	-0.040159673
474.2600098	0.046155378	0.067009203
474.2399902	-0.04027202	-0.057162553
474.2200012	-0.070912905	-0.065152265
474.2000122	-0.03882613	-0.047703199
474.1799927	-0.054675858	-0.073062651
474.1600037	0.008455065	0.061822403
474.1400146	-0.057876814	-0.031470582
474.1199951	0.001536461	0.112999998
474.1000061	-0.067672551	0.054211605
474.0799866	0.048304647	0.010229183
474.0599976	-0.027833387	-0.117630325
474.0400085	-0.032586575	-0.139403343
474.019989	-0.039281502	-0.052553352
474	-0.014338974	0.018528454
473.980011	-0.042199504	-0.045553297
473.9599915	0.022812376	0.053314433
473.9400024	0.031887338	-0.054231972
473.9200134	-0.045653991	-0.007888467
473.8999939	-0.024925567	-0.069386944
473.8800049	0.030681808	-0.002995409
473.8599854	0.053987216	0.061052736
473.8399963	0.093056083	0.037654202
473.8200073	-0.026502579	-0.068286434
473.7999878	0.023810895	-0.057008885
473.7799988	-0.048672277	-0.055457819
473.7600098	-0.019596446	-0.12664628
473.7399902	0.05208876	-0.015966391
473.7200012	-0.004185283	-0.00264814
473.7000122	0.046265483	0.033371452
473.6799927	0.002697029	-0.026167691
473.6600037	-0.041369792	-0.054076698
473.6400146	-0.028781636	-0.061442856
473.6199951	0.031720705	0.059003178
473.6000061	0.037160762	0.018639686
473.5799866	-0.026357671	0.030273966
473.5599976	0.007790135	-0.054465894
473.5400085	-0.024072086	-0.043646347
473.519989	-0.065014049	-0.068465687
473.5	-0.075838886	-0.017463932
473.480011	0.092612743	-0.017776964
473.4599915	0.080037139	-0.031765711
473.4400024	-0.001418245	0.065692261
473.4200134	-0.007097651	0.045416851
473.3999939	-0.023244068	0.034369148
473.3800049	0.009018555	0.088607945
473.3599854	-0.08008936	-0.049491256
473.3399963	0.057614844	0.013891957
473.3200073	-0.019858487	-0.032123718
473.2999878	-0.00117834	0.006371331
473.2799988	0.037341524	0.031144628
473.2600098	-0.077773936	-0.047927696
473.2399902	-0.007919392	-0.00770042
473.2200012	-0.040461548	-0.098820813
473.2000122	0.070706241	0.10730578
473.1799927	-0.003662393	-0.042434335
473.1600037	-0.044391569	-0.089906424
473.1400146	-0.016170233	0.04407683
473.1199951	-0.109278433	-0.016399045
473.1000061	0.060022198	-0.057290036
473.0799866	0.033269353	-0.065474994
473.0599976	-0.059705183	-0.105392173
473.0400085	0.033067323	0.032849412
473.019989	-0.035076037	-0.038751062
473	0.016144075	-0.071270704
472.980011	0.001130061	0.041549563
472.9599915	-0.056297403	0.029333618
472.9400024	0.105035923	0.130347893
472.9200134	-0.028074082	0.089413233
472.8999939	-0.155228645	-0.053928647
472.8800049	-0.011279858	-0.077234767
472.8599854	-0.075842962	-0.222453356
472.8399963	-0.025492556	0.034918875
472.8200073	0.16697827	0.198633343
472.7999878	0.110962868	0.028327977
472.7799988	0.046107642	0.144593105
472.7600098	-0.046830796	-0.138398618
472.7399902	0.044907246	-0.047774233
472.7200012	-0.060443789	-0.170955956
472.7000122	-0.069895424	0.033905137
472.6799927	0.018523414	0.00166578
472.6600037	0.042092822	0.011115599
472.6400146	-0.143369988	-0.092967652
472.6199951	-0.010597192	0.039836735
472.6000061	0.171793416	0.096547708
472.5799866	-0.123841465	-0.139542416
472.5599976	-0.021432493	-0.132963404
472.5400085	0.116152749	0.035419051
472.519989	-0.005205819	-0.021576677
472.5	-0.021756005	-0.037215229
472.480011	-0.048712008	-0.049396332
472.4599915	0.006911667	0.010801627
472.4400024	0.022365265	0.06845624
472.4200134	0.083155207	0.020932077
472.3999939	-0.007739214	-0.003105024
472.3800049	-0.016693283	-0.049083527
472.3599854	0.110723473	0.02375727
472.3399963	-0.14141354	-0.057508495
472.3200073	-0.068033487	0.006155567
472.2999878	-0.016468607	-0.047611065
472.2799988	0.029067526	-0.007255039
472.2600098	-0.043811835	0.077134073
472.2399902	0.053230882	0.002605506
472.2200012	-0.100137062	-0.083617531
472.2000122	0.003946516	-0.040341113
472.1799927	-0.074410088	-0.073156878
472.1600037	0.021380989	-0.003649151
472.1400146	0.02267725	0.044371102
472.1199951	-0.047031078	-0.098706596
472.1000061	0.058485776	-0.06762591
472.0799866	-0.087940693	-0.059896026
472.0599976	-0.028305471	-0.044630159
